CADASTRAR,00000000036,Gabriel Ferreira,1981-08-16
CADASTRAR,00000000037,Ana Oliveira,1971-04-10
CADASTRAR,00000000038,Ana Santos,1977-02-11
CADASTRAR,00000000039,Bruno Lima,1971-02-24
CADASTRAR,00000000040,Daniela Costa,2003-07-03
CADASTRAR,00000000041,Fernanda Costa,1972-09-28
CADASTRAR,00000000042,Gabriel Santos,1976-11-12
CADASTRAR,00000000043,Gabriel Ferreira,1988-01-22
CADASTRAR,00000000044,Ana Oliveira,1998-12-03
CADASTRAR,00000000045,Bruno Silva,1979-06-11
CADASTRAR,00000000046,Helena Costa,1991-01-03
CADASTRAR,00000000047,Gabriel Costa,2001-01-06
CADASTRAR,00000000048,Eduardo Santos,1999-02-12
CADASTRAR,00000000049,Daniela Costa,2004-03-02
CADASTRAR,00000000050,Daniela Costa,1987-10-17
CADASTRAR,00000000051,Fernanda Rodrigues,1992-04-07
CADASTRAR,00000000052,Eduardo Souza,1979-08-24
CADASTRAR,00000000053,Gabriel Ferreira,1987-01-19
CADASTRAR,00000000054,Daniela Souza,1985-10-25
CADASTRAR,00000000055,Eduardo Costa,1971-03-08
CADASTRAR,00000000056,Bruno Lima,1998-03-28
CADASTRAR,00000000057,Daniela Silva,1994-05-12
CADASTRAR,00000000058,Eduardo Santos,2001-11-25
CADASTRAR,00000000059,Eduardo Costa,1979-11-19
CADASTRAR,00000000060,Helena Santos,2000-03-27
CADASTRAR,00000000061,Bruno Souza,1980-09-07
CADASTRAR,00000000062,Ana Costa,1999-06-10
CADASTRAR,00000000063,Eduardo Lima,2003-11-07
CADASTRAR,00000000064,Gabriel Santos,1971-10-28
CADASTRAR,00000000065,Ana Rodrigues,2000-04-22
CADASTRAR,00000000066,Helena Costa,2001-03-06
CADASTRAR,00000000067,Fernanda Oliveira,1983-08-23
CADASTRAR,00000000068,Ana Santos,2001-01-04
CADASTRAR,00000000069,Daniela Souza,1988-05-01
CADASTRAR,00000000070,Helena Rodrigues,1971-04-23
CADASTRAR,00000000071,Eduardo Souza,1998-02-18
CADASTRAR,00000000072,Daniela Silva,1995-11-21
CADASTRAR,00000000073,Daniela Costa,1970-08-12
CADASTRAR,00000000074,Eduardo Oliveira,1992-10-08
CADASTRAR,00000000075,Bruno Oliveira,2001-09-27
CADASTRAR,00000000076,Eduardo Silva,1989-07-27
CADASTRAR,00000000077,Gabriel Souza,1987-11-07
CADASTRAR,00000000078,Carlos Costa,2002-05-25
CADASTRAR,00000000079,Carlos Santos,1983-05-04
CADASTRAR,00000000080,Bruno Rodrigues,2001-12-22
CADASTRAR,00000000081,Carlos Silva,1986-12-24
CADASTRAR,00000000082,Helena Oliveira,1987-05-09
CADASTRAR,00000000083,Carlos Rodrigues,1991-02-12
CADASTRAR,00000000084,Bruno Rodrigues,1976-05-05
CADASTRAR,00000000085,Helena Costa,1988-06-26
CADASTRAR,00000000086,Eduardo Oliveira,1974-10-01
CADASTRAR,00000000087,Carlos Rodrigues,2001-03-03
CADASTRAR,00000000088,Ana Rodrigues,1996-12-08
CADASTRAR,00000000089,Fernanda Santos,1989-11-21
CADASTRAR,00000000090,Helena Santos,1972-01-12
CADASTRAR,00000000091,Fernanda Lima,1980-04-15
CADASTRAR,00000000092,Carlos Costa,1988-05-10
CADASTRAR,00000000093,Daniela Costa,2005-07-04
CADASTRAR,00000000094,Helena Souza,2002-05-11
CADASTRAR,00000000095,Ana Costa,1995-10-09
CADASTRAR,00000000096,Fernanda Lima,1991-10-08
CADASTRAR,00000000097,Daniela Souza,1980-04-18
CADASTRAR,00000000098,Helena Rodrigues,1998-03-25
CADASTRAR,00000000099,Ana Rodrigues,2002-11-13
CADASTRAR,00000000100,Helena Santos,1975-11-07
ENTRADA,00000000025,1
ENTRADA,00000000089,1
DESISTIR,00000000025
CHAMAR
CADASTRAR,00000000105,Bruno Rodrigues,1973-09-05
BUSCAR,00000000090
DESISTIR,00000000098
TAMANHO
BUSCAR,00000000027
BUSCAR,00000000027
CHAMAR
DESISTIR,00000000036
CHAMAR
DESISTIR,00000000094
TAMANHO
BUSCAR,00000000086
ENTRADA,00000000086,2
DESISTIR,00000000086
BUSCAR,00000000052
ENTRADA,00000000085,2
CADASTRAR,00000000121,Gabriel Silva,2000-11-10
ENTRADA,00000000082,1
CADASTRAR,00000000123,Ana Santos,1995-11-05
CADASTRAR,00000000124,Gabriel Lima,1999-02-10
CADASTRAR,00000000125,Fernanda Oliveira,2000-06-05
CHAMAR
CHAMAR
CADASTRAR,00000000128,Carlos Ferreira,1980-02-14
BUSCAR,00000000085
CADASTRAR,00000000130,Ana Lima,2001-06-02
CADASTRAR,00000000131,Helena Santos,1977-10-20
RELATORIO
BUSCAR,00000000041
ENTRADA,00000000070,1
ENTRADA,00000000007,1
ENTRADA,00000000031,1
BUSCAR,00000000060
CADASTRAR,00000000138,Bruno Silva,1992-07-25
CADASTRAR,00000000139,Gabriel Oliveira,1971-01-16
ENTRADA,00000000023,3
CADASTRAR,00000000141,Daniela Lima,1985-07-18
CADASTRAR,00000000142,Eduardo Silva,1972-07-07
RELATORIO
CHAMAR
ENTRADA,00000000005,1
CADASTRAR,00000000146,Ana Silva,1999-11-24
CADASTRAR,00000000147,Daniela Souza,1982-11-28
DESISTIR,00000000023
TAMANHO
ENTRADA,00000000092,1
CADASTRAR,00000000151,Carlos Rodrigues,1980-12-15
BUSCAR,00000000147
TAMANHO
ENTRADA,00000000059,3
CADASTRAR,00000000155,Helena Rodrigues,1978-09-20
TAMANHO
CHAMAR
CHAMAR
CHAMAR
ENTRADA,00000000006,3
ENTRADA,00000000151,2
ENTRADA,00000000048,1
ENTRADA,00000000099,3
CADASTRAR,00000000164,Eduardo Oliveira,1988-11-01
CHAMAR
TAMANHO
CADASTRAR,00000000167,Daniela Oliveira,2001-05-26
BUSCAR,00000000051
CADASTRAR,00000000169,Gabriel Ferreira,2005-07-10
BUSCAR,00000000138
CHAMAR
BUSCAR,00000000100
ENTRADA,00000000121,2
CADASTRAR,00000000174,Eduardo Oliveira,1972-03-22
CADASTRAR,00000000175,Helena Lima,1988-05-19
BUSCAR,00000000146
ENTRADA,00000000090,3
BUSCAR,00000000141
RELATORIO
CADASTRAR,00000000180,Eduardo Costa,1979-06-08
CHAMAR
TAMANHO
CHAMAR
CADASTRAR,00000000184,Carlos Silva,1988-04-20
DESISTIR,00000000121
CADASTRAR,00000000186,Fernanda Lima,1986-07-01
CADASTRAR,00000000187,Daniela Santos,1994-07-27
ENTRADA,00000000041,2
RELATORIO
RELATORIO
ENTRADA,00000000033,2
RELATORIO
ENTRADA,00000000041,2
CADASTRAR,00000000194,Bruno Oliveira,1986-09-20
CADASTRAR,00000000195,Fernanda Rodrigues,1981-10-15
BUSCAR,00000000049
DESISTIR,00000000033
ENTRADA,00000000089,3
CADASTRAR,00000000199,Helena Souza,1981-08-26
CHAMAR
ENTRADA,00000000040,2
RELATORIO
CHAMAR
CADASTRAR,00000000204,Daniela Rodrigues,1988-06-07
CADASTRAR,00000000205,Gabriel Rodrigues,1995-11-02
BUSCAR,00000000012
CADASTRAR,00000000207,Daniela Lima,1991-02-21
BUSCAR,00000000147
BUSCAR,00000000047
TAMANHO
TAMANHO
RELATORIO
CADASTRAR,00000000213,Fernanda Souza,1990-08-08
ENTRADA,00000000141,1
CADASTRAR,00000000215,Ana Lima,1998-08-28
ENTRADA,00000000018,2
CADASTRAR,00000000217,Daniela Lima,1990-12-16
CADASTRAR,00000000218,Daniela Silva,1990-12-01
RELATORIO
ENTRADA,00000000017,1
CADASTRAR,00000000221,Gabriel Silva,1990-02-24
DESISTIR,00000000041
BUSCAR,00000000151
CADASTRAR,00000000224,Fernanda Santos,1987-08-21
ENTRADA,00000000084,3
CADASTRAR,00000000226,Carlos Oliveira,1977-01-19
DESISTIR,00000000018
ENTRADA,00000000064,1
ENTRADA,00000000167,1
BUSCAR,00000000003
BUSCAR,00000000123
CHAMAR
ENTRADA,00000000169,2
DESISTIR,00000000017
CADASTRAR,00000000235,Daniela Costa,1999-07-25
CADASTRAR,00000000236,Bruno Oliveira,1974-12-26
CHAMAR
CADASTRAR,00000000238,Helena Costa,1991-05-09
CADASTRAR,00000000239,Daniela Souza,1974-11-23
CADASTRAR,00000000240,Gabriel Lima,1991-12-19
CADASTRAR,00000000241,Ana Costa,1981-11-12
ENTRADA,00000000128,3
ENTRADA,00000000011,2
CHAMAR
ENTRADA,00000000082,1
ENTRADA,00000000055,3
CADASTRAR,00000000247,Gabriel Oliveira,1971-05-08
TAMANHO
CADASTRAR,00000000249,Carlos Silva,1981-10-25
CHAMAR
ENTRADA,00000000019,1
CADASTRAR,00000000252,Carlos Rodrigues,1998-03-26
CADASTRAR,00000000253,Gabriel Ferreira,1977-05-27
BUSCAR,00000000076
CADASTRAR,00000000255,Carlos Costa,2004-11-13
BUSCAR,00000000052
ENTRADA,00000000184,2
DESISTIR,00000000019
CADASTRAR,00000000259,Eduardo Souza,2002-05-12
ENTRADA,00000000025,1
CADASTRAR,00000000261,Bruno Souza,1979-12-11
ENTRADA,00000000034,1
CHAMAR
CADASTRAR,00000000264,Bruno Santos,1971-08-06
ENTRADA,00000000187,1
CHAMAR
CHAMAR
TAMANHO
CADASTRAR,00000000269,Eduardo Souza,1970-02-24
CADASTRAR,00000000270,Eduardo Rodrigues,1987-10-26
RELATORIO
BUSCAR,00000000076
CADASTRAR,00000000273,Fernanda Santos,1999-07-26
ENTRADA,00000000121,3
ENTRADA,00000000128,3
CADASTRAR,00000000276,Bruno Oliveira,1980-10-03
TAMANHO
CADASTRAR,00000000278,Carlos Ferreira,1999-12-15
CADASTRAR,00000000279,Gabriel Santos,1989-05-13
CADASTRAR,00000000280,Bruno Silva,2003-05-09
CADASTRAR,00000000281,Eduardo Ferreira,1980-09-25
BUSCAR,00000000100
ENTRADA,00000000010,2
CADASTRAR,00000000284,Bruno Rodrigues,1975-04-21
CADASTRAR,00000000285,Daniela Santos,1977-09-22
CADASTRAR,00000000286,Bruno Souza,1973-07-23
CHAMAR
CHAMAR
ENTRADA,00000000286,3
CHAMAR
CHAMAR
CADASTRAR,00000000292,Bruno Costa,1989-05-18
RELATORIO
BUSCAR,00000000024
RELATORIO
CADASTRAR,00000000296,Daniela Souza,1995-02-28
BUSCAR,00000000073
BUSCAR,00000000186
CADASTRAR,00000000299,Daniela Rodrigues,1978-02-06
ENTRADA,00000000221,2
BUSCAR,00000000226
TAMANHO
CADASTRAR,00000000303,Daniela Rodrigues,1996-03-17
CHAMAR
BUSCAR,00000000084
BUSCAR,00000000221
BUSCAR,00000000026
CADASTRAR,00000000308,Helena Rodrigues,1978-04-13
BUSCAR,00000000075
CHAMAR
DESISTIR,00000000025
BUSCAR,00000000086
TAMANHO
DESISTIR,00000000184
ENTRADA,00000000147,2
CADASTRAR,00000000316,Carlos Lima,1978-07-04
CADASTRAR,00000000317,Helena Silva,1984-06-15
CADASTRAR,00000000318,Helena Silva,1978-11-13
CADASTRAR,00000000319,Helena Rodrigues,1998-12-08
ENTRADA,00000000024,2
CADASTRAR,00000000321,Daniela Rodrigues,1978-08-13
ENTRADA,00000000303,3
DESISTIR,00000000286
BUSCAR,00000000224
CADASTRAR,00000000325,Eduardo Souza,1994-12-17
BUSCAR,00000000029
CADASTRAR,00000000327,Ana Oliveira,1975-03-10
DESISTIR,00000000024
TAMANHO
CHAMAR
ENTRADA,00000000070,1
DESISTIR,00000000070
CHAMAR
ENTRADA,00000000044,3
DESISTIR,00000000121
CADASTRAR,00000000336,Fernanda Ferreira,1997-07-07
CADASTRAR,00000000337,Ana Ferreira,1976-06-06
BUSCAR,00000000131
CADASTRAR,00000000339,Gabriel Silva,1995-02-26
BUSCAR,00000000130
CADASTRAR,00000000341,Ana Silva,1996-02-01
CADASTRAR,00000000342,Fernanda Rodrigues,1986-01-09
ENTRADA,00000000032,3
CADASTRAR,00000000344,Eduardo Rodrigues,1970-01-25
ENTRADA,00000000174,3
CADASTRAR,00000000346,Eduardo Ferreira,1991-02-19
CHAMAR
CADASTRAR,00000000348,Fernanda Costa,1981-03-21
BUSCAR,00000000180
CADASTRAR,00000000350,Carlos Lima,1984-11-20
CHAMAR
BUSCAR,00000000299
ENTRADA,00000000261,2
CADASTRAR,00000000354,Gabriel Santos,1972-07-03
CHAMAR
CHAMAR
ENTRADA,00000000278,2
TAMANHO
BUSCAR,00000000273
BUSCAR,00000000213
ENTRADA,00000000213,3
CHAMAR
RELATORIO
CHAMAR
ENTRADA,00000000339,2
CADASTRAR,00000000366,Bruno Silva,1974-08-14
TAMANHO
BUSCAR,00000000016
BUSCAR,00000000082
BUSCAR,00000000046
DESISTIR,00000000213
ENTRADA,00000000007,3
ENTRADA,00000000139,3
RELATORIO
RELATORIO
BUSCAR,00000000063
ENTRADA,00000000082,2
BUSCAR,00000000142
CADASTRAR,00000000379,Gabriel Santos,1970-01-17
BUSCAR,00000000261
TAMANHO
CHAMAR
BUSCAR,00000000215
ENTRADA,00000000056,3
ENTRADA,00000000130,3
CHAMAR
CADASTRAR,00000000387,Gabriel Lima,2005-03-22
TAMANHO
BUSCAR,00000000009
CADASTRAR,00000000390,Gabriel Lima,1995-09-26
ENTRADA,00000000269,1
DESISTIR,00000000261
CHAMAR
ENTRADA,00000000350,1
RELATORIO
TAMANHO
CHAMAR
CADASTRAR,00000000398,Fernanda Silva,1973-08-19
ENTRADA,00000000064,3
CHAMAR
CADASTRAR,00000000401,Gabriel Ferreira,2003-01-13
TAMANHO
CHAMAR
CADASTRAR,00000000404,Ana Oliveira,2001-06-08
ENTRADA,00000000218,2
CHAMAR
ENTRADA,00000000039,3
BUSCAR,00000000224
ENTRADA,00000000026,3
CADASTRAR,00000000410,Carlos Silva,1989-09-28
DESISTIR,00000000350
CADASTRAR,00000000412,Gabriel Ferreira,1983-04-18
ENTRADA,00000000100,2
CADASTRAR,00000000414,Carlos Lima,1981-03-26
CADASTRAR,00000000415,Carlos Rodrigues,1975-12-12
DESISTIR,00000000056
ENTRADA,00000000205,2
TAMANHO
BUSCAR,00000000337
BUSCAR,00000000086
DESISTIR,00000000100
CHAMAR
DESISTIR,00000000064
BUSCAR,00000000213
CADASTRAR,00000000425,Ana Lima,1993-06-03
RELATORIO
CADASTRAR,00000000427,Daniela Costa,1987-02-10
CADASTRAR,00000000428,Fernanda Santos,1982-09-04
ENTRADA,00000000018,2
BUSCAR,00000000131
ENTRADA,00000000269,2
CADASTRAR,00000000432,Ana Oliveira,1992-09-05
BUSCAR,00000000089
BUSCAR,00000000241
ENTRADA,00000000037,3
CHAMAR
CADASTRAR,00000000437,Gabriel Ferreira,2005-12-15
BUSCAR,00000000014
CADASTRAR,00000000439,Daniela Lima,1984-01-28
ENTRADA,00000000348,2
CADASTRAR,00000000441,Gabriel Rodrigues,2003-03-18
CADASTRAR,00000000442,Ana Ferreira,2003-09-08
DESISTIR,00000000205
BUSCAR,00000000060
CHAMAR
TAMANHO
CHAMAR
CADASTRAR,00000000448,Gabriel Oliveira,1985-09-12
CHAMAR
CADASTRAR,00000000450,Carlos Souza,1973-03-17
BUSCAR,00000000004
BUSCAR,00000000060
BUSCAR,00000000021
ENTRADA,00000000096,3
ENTRADA,00000000236,1
ENTRADA,00000000026,2
BUSCAR,00000000099
BUSCAR,00000000141
CHAMAR
TAMANHO
BUSCAR,00000000292
CHAMAR
ENTRADA,00000000008,2
CHAMAR
CADASTRAR,00000000465,Bruno Costa,2004-03-28
CADASTRAR,00000000466,Carlos Rodrigues,1976-12-13
BUSCAR,00000000090
BUSCAR,00000000086
TAMANHO
CADASTRAR,00000000470,Daniela Costa,1976-01-01
CADASTRAR,00000000471,Bruno Ferreira,1973-09-16
RELATORIO
ENTRADA,00000000073,2
ENTRADA,00000000039,2
ENTRADA,00000000063,1
BUSCAR,00000000017
CADASTRAR,00000000477,Carlos Silva,1978-08-18
CHAMAR
ENTRADA,00000000425,2
DESISTIR,00000000425
DESISTIR,00000000073
ENTRADA,00000000067,1
CADASTRAR,00000000483,Fernanda Santos,1991-08-08
ENTRADA,00000000099,2
CADASTRAR,00000000485,Bruno Lima,1999-02-28
BUSCAR,00000000056
CHAMAR
CADASTRAR,00000000488,Helena Costa,1989-05-02
ENTRADA,00000000342,1
DESISTIR,00000000063
ENTRADA,00000000321,3
RELATORIO
ENTRADA,00000000442,2
CADASTRAR,00000000494,Eduardo Ferreira,1996-09-06
BUSCAR,00000000026
CHAMAR
ENTRADA,00000000098,1
ENTRADA,00000000054,1
RELATORIO
ENTRADA,00000000069,1
CADASTRAR,00000000501,Daniela Rodrigues,1983-04-09
CHAMAR
ENTRADA,00000000081,3
BUSCAR,00000000485
RELATORIO
CADASTRAR,00000000506,Bruno Souza,2000-08-07
ENTRADA,00000000239,1
RELATORIO
ENTRADA,00000000130,1
BUSCAR,00000000398
ENTRADA,00000000072,2
CADASTRAR,00000000512,Eduardo Santos,1993-10-06
ENTRADA,00000000035,1
CADASTRAR,00000000514,Fernanda Ferreira,1976-05-26
CADASTRAR,00000000515,Bruno Oliveira,1999-04-28
CADASTRAR,00000000516,Bruno Lima,1990-02-22
BUSCAR,00000000336
ENTRADA,00000000439,3
ENTRADA,00000000003,3
BUSCAR,00000000415
CADASTRAR,00000000521,Carlos Souza,1996-07-15
ENTRADA,00000000261,3
ENTRADA,00000000075,2
CADASTRAR,00000000524,Bruno Oliveira,1986-05-22
BUSCAR,00000000425
CADASTRAR,00000000526,Carlos Souza,1990-11-04
ENTRADA,00000000074,3
CADASTRAR,00000000528,Ana Rodrigues,1976-05-20
BUSCAR,00000000049
CADASTRAR,00000000530,Helena Oliveira,1985-07-06
BUSCAR,00000000448
TAMANHO
CADASTRAR,00000000533,Helena Costa,1971-06-17
CADASTRAR,00000000534,Helena Silva,2003-08-26
TAMANHO
CHAMAR
ENTRADA,00000000028,3
ENTRADA,00000000073,3
ENTRADA,00000000021,3
CADASTRAR,00000000540,Carlos Rodrigues,1972-06-09
CADASTRAR,00000000541,Ana Silva,1989-08-05
CHAMAR
CHAMAR
BUSCAR,00000000316
BUSCAR,00000000269
CADASTRAR,00000000546,Gabriel Costa,1999-06-04
DESISTIR,00000000003
DESISTIR,00000000074
CADASTRAR,00000000549,Bruno Santos,1998-06-05
DESISTIR,00000000073
BUSCAR,00000000142
ENTRADA,00000000047,1
CADASTRAR,00000000553,Eduardo Silva,1996-06-10
CADASTRAR,00000000554,Eduardo Silva,2003-09-06
RELATORIO
RELATORIO
BUSCAR,00000000090
CADASTRAR,00000000558,Gabriel Costa,1983-12-20
ENTRADA,00000000530,3
CADASTRAR,00000000560,Fernanda Oliveira,1976-05-19
BUSCAR,00000000342
BUSCAR,00000000073
CADASTRAR,00000000563,Eduardo Lima,2003-11-10
ENTRADA,00000000207,3
BUSCAR,00000000097
TAMANHO
TAMANHO
CHAMAR
RELATORIO
CHAMAR
CHAMAR
CHAMAR
ENTRADA,00000000048,2
RELATORIO
TAMANHO
CADASTRAR,00000000576,Carlos Oliveira,1999-04-26
CHAMAR
CHAMAR
BUSCAR,00000000199
ENTRADA,00000000239,3
CADASTRAR,00000000581,Fernanda Ferreira,1981-09-10
TAMANHO
CADASTRAR,00000000583,Bruno Rodrigues,1977-08-15
CADASTRAR,00000000584,Daniela Silva,1970-02-12
CADASTRAR,00000000585,Daniela Oliveira,1997-11-24
BUSCAR,00000000034
ENTRADA,00000000506,2
BUSCAR,00000000058
CHAMAR
CHAMAR
ENTRADA,00000000319,2
ENTRADA,00000000081,2
BUSCAR,00000000004
BUSCAR,00000000038
ENTRADA,00000000554,2
ENTRADA,00000000337,1
CADASTRAR,00000000597,Bruno Rodrigues,1997-10-23
CADASTRAR,00000000598,Gabriel Santos,1985-06-03
CHAMAR
ENTRADA,00000000082,2
CADASTRAR,00000000601,Eduardo Lima,2003-03-28
BUSCAR,00000000344
BUSCAR,00000000018
CHAMAR
CADASTRAR,00000000605,Daniela Santos,1990-10-07
ENTRADA,00000000240,3
ENTRADA,00000000031,1
ENTRADA,00000000033,1
BUSCAR,00000000164
BUSCAR,00000000303
ENTRADA,00000000187,2
CADASTRAR,00000000612,Ana Santos,1971-02-23
ENTRADA,00000000252,1
BUSCAR,00000000605
RELATORIO
CHAMAR
ENTRADA,00000000123,3
CADASTRAR,00000000618,Gabriel Oliveira,2005-05-11
BUSCAR,00000000612
ENTRADA,00000000428,2
CADASTRAR,00000000621,Carlos Souza,2003-06-18
CHAMAR
RELATORIO
ENTRADA,00000000063,3
RELATORIO
CADASTRAR,00000000626,Helena Oliveira,1971-03-09
ENTRADA,00000000004,1
DESISTIR,00000000063
ENTRADA,00000000428,1
ENTRADA,00000000485,2
CHAMAR
ENTRADA,00000000030,1
BUSCAR,00000000074
RELATORIO
ENTRADA,00000000079,2
ENTRADA,00000000401,2
CADASTRAR,00000000637,Daniela Santos,1984-06-23
CADASTRAR,00000000638,Eduardo Silva,1983-08-20
ENTRADA,00000000441,1
CHAMAR
RELATORIO
CADASTRAR,00000000642,Gabriel Costa,1982-11-25
CHAMAR
BUSCAR,00000000217
CADASTRAR,00000000645,Daniela Oliveira,1987-09-07
ENTRADA,00000000470,2
CHAMAR
CADASTRAR,00000000648,Fernanda Santos,1993-06-09
ENTRADA,00000000074,3
BUSCAR,00000000195
RELATORIO
ENTRADA,00000000146,3
BUSCAR,00000000252
RELATORIO
DESISTIR,00000000240
CADASTRAR,00000000656,Helena Silva,1998-04-23
BUSCAR,00000000021
CADASTRAR,00000000658,Bruno Ferreira,1995-12-19
BUSCAR,00000000205
TAMANHO
CADASTRAR,00000000661,Eduardo Santos,1997-12-16
ENTRADA,00000000034,3
ENTRADA,00000000020,1
BUSCAR,00000000130
CHAMAR
CADASTRAR,00000000666,Fernanda Ferreira,1973-06-08
CADASTRAR,00000000667,Fernanda Silva,1989-02-15
ENTRADA,00000000516,2
ENTRADA,00000000048,3
ENTRADA,00000000123,1
ENTRADA,00000000278,1
CHAMAR
RELATORIO
CHAMAR
ENTRADA,00000000068,3
CHAMAR
CADASTRAR,00000000677,Carlos Silva,1982-07-27
CADASTRAR,00000000678,Helena Lima,2001-12-24
CADASTRAR,00000000679,Ana Costa,1985-06-15
CHAMAR
CADASTRAR,00000000681,Gabriel Souza,1976-01-07
BUSCAR,00000000199
BUSCAR,00000000003
ENTRADA,00000000087,3
CADASTRAR,00000000685,Ana Santos,1992-03-02
CADASTRAR,00000000686,Daniela Ferreira,2002-12-17
CADASTRAR,00000000687,Bruno Costa,1997-07-07
BUSCAR,00000000425
CADASTRAR,00000000689,Fernanda Costa,1995-09-08
ENTRADA,00000000028,2
CADASTRAR,00000000691,Daniela Ferreira,1981-02-25
RELATORIO
CHAMAR
CADASTRAR,00000000694,Bruno Souza,2003-10-24
ENTRADA,00000000691,3
ENTRADA,00000000033,3
CADASTRAR,00000000697,Ana Lima,1989-06-22
TAMANHO
CADASTRAR,00000000699,Ana Ferreira,1975-10-09
DESISTIR,00000000516
ENTRADA,00000000088,1
BUSCAR,00000000011
DESISTIR,00000000068
BUSCAR,00000000074
BUSCAR,00000000084
CHAMAR
CADASTRAR,00000000707,Fernanda Oliveira,2000-08-18
RELATORIO
ENTRADA,00000000073,2
CADASTRAR,00000000710,Daniela Souza,1990-08-24
DESISTIR,00000000030
CADASTRAR,00000000712,Daniela Souza,2001-02-25
CADASTRAR,00000000713,Eduardo Costa,1971-04-02
ENTRADA,00000000151,1
CHAMAR
RELATORIO
BUSCAR,00000000534
TAMANHO
CADASTRAR,00000000719,Ana Souza,1991-06-23
BUSCAR,00000000558
RELATORIO
ENTRADA,00000000681,1
CADASTRAR,00000000723,Ana Ferreira,1977-06-20
DESISTIR,00000000020
ENTRADA,00000000099,2
BUSCAR,00000000341
ENTRADA,00000000598,1
BUSCAR,00000000546
ENTRADA,00000000336,1
TAMANHO
ENTRADA,00000000339,1
CHAMAR
DESISTIR,00000000252
ENTRADA,00000000281,1
DESISTIR,00000000099
BUSCAR,00000000180
CADASTRAR,00000000737,Eduardo Ferreira,1984-12-28
CADASTRAR,00000000738,Ana Souza,1979-12-23
CADASTRAR,00000000739,Gabriel Souza,1996-02-05
ENTRADA,00000000096,3
RELATORIO
BUSCAR,00000000093
CADASTRAR,00000000743,Bruno Rodrigues,1990-01-18
CHAMAR
ENTRADA,00000000553,1
CADASTRAR,00000000746,Carlos Rodrigues,1985-02-06
BUSCAR,00000000010
RELATORIO
CHAMAR
CADASTRAR,00000000750,Gabriel Santos,1988-08-13
DESISTIR,00000000031
CHAMAR
RELATORIO
BUSCAR,00000000124
CHAMAR
CADASTRAR,00000000756,Bruno Souza,1978-09-20
CADASTRAR,00000000757,Fernanda Rodrigues,2004-11-01
RELATORIO
ENTRADA,00000000253,1
CADASTRAR,00000000760,Ana Santos,1979-07-28
BUSCAR,00000000618
BUSCAR,00000000099
ENTRADA,00000000261,3
CADASTRAR,00000000764,Helena Ferreira,1970-02-09
ENTRADA,00000000035,2
CADASTRAR,00000000766,Helena Rodrigues,1970-03-26
CHAMAR
TAMANHO
CHAMAR
CADASTRAR,00000000770,Eduardo Souza,1976-02-24
CADASTRAR,00000000771,Gabriel Souza,1994-01-17
CADASTRAR,00000000772,Gabriel Rodrigues,1991-07-26
ENTRADA,00000000052,2
BUSCAR,00000000063
CADASTRAR,00000000775,Helena Costa,1987-11-25
CADASTRAR,00000000776,Bruno Lima,2005-04-16
CHAMAR
ENTRADA,00000000147,2
ENTRADA,00000000049,2
BUSCAR,00000000530
CADASTRAR,00000000781,Gabriel Ferreira,1984-07-08
CADASTRAR,00000000782,Ana Souza,1999-04-16
CADASTRAR,00000000783,Eduardo Santos,2001-05-16
CHAMAR
CHAMAR
CHAMAR
CADASTRAR,00000000787,Helena Santos,2005-03-22
ENTRADA,00000000080,3
