CADASTRAR,00000000164,Carlos Silva,1988-02-06
CHAMAR
CHAMAR
ENTRADA,00000000008,3
ENTRADA,00000000057,1
BUSCAR,00000000027
ENTRADA,00000000078,2
ENTRADA,00000000017,1
CADASTRAR,00000000172,Carlos Oliveira,1978-05-17
CADASTRAR,00000000173,Helena Souza,1991-02-07
CADASTRAR,00000000174,Bruno Souza,1973-12-13
TAMANHO
CHAMAR
CADASTRAR,00000000177,Eduardo Costa,2003-07-19
CHAMAR
CADASTRAR,00000000179,Bruno Silva,1988-07-08
TAMANHO
BUSCAR,00000000050
TAMANHO
BUSCAR,00000000041
ENTRADA,00000000054,1
ENTRADA,00000000084,2
ENTRADA,00000000001,3
ENTRADA,00000000179,3
CADASTRAR,00000000188,Ana Silva,1976-11-12
BUSCAR,00000000072
DESISTIR,00000000078
BUSCAR,00000000098
BUSCAR,00000000005
ENTRADA,00000000081,3
ENTRADA,00000000035,2
ENTRADA,00000000013,3
DESISTIR,00000000179
BUSCAR,00000000070
ENTRADA,00000000082,1
TAMANHO
ENTRADA,00000000015,3
TAMANHO
CADASTRAR,00000000202,Ana Santos,2000-08-15
BUSCAR,00000000172
BUSCAR,00000000138
CADASTRAR,00000000205,Daniela Souza,1984-02-02
CHAMAR
CADASTRAR,00000000207,Bruno Rodrigues,1982-07-15
ENTRADA,00000000052,2
TAMANHO
CADASTRAR,00000000210,Carlos Rodrigues,1998-10-26
CADASTRAR,00000000211,Bruno Oliveira,1985-06-03
TAMANHO
ENTRADA,00000000127,2
ENTRADA,00000000009,1
CADASTRAR,00000000215,Eduardo Lima,1980-11-27
DESISTIR,00000000082
ENTRADA,00000000096,1
CADASTRAR,00000000218,Helena Santos,1973-10-11
CHAMAR
CHAMAR
CADASTRAR,00000000221,Eduardo Souza,1988-06-28
CHAMAR
CADASTRAR,00000000223,Eduardo Rodrigues,1982-11-24
BUSCAR,00000000005
CHAMAR
CADASTRAR,00000000226,Bruno Oliveira,1992-08-23
BUSCAR,00000000039
BUSCAR,00000000009
CHAMAR
CHAMAR
TAMANHO
CHAMAR
TAMANHO
ENTRADA,00000000058,2
ENTRADA,00000000080,2
ENTRADA,00000000100,3
CADASTRAR,00000000237,Helena Rodrigues,2004-12-07
CADASTRAR,00000000238,Daniela Ferreira,1976-04-13
BUSCAR,00000000050
CADASTRAR,00000000240,Helena Rodrigues,2001-06-10
CADASTRAR,00000000241,Bruno Oliveira,1991-02-22
BUSCAR,00000000046
CADASTRAR,00000000243,Ana Lima,1972-08-13
ENTRADA,00000000003,3
ENTRADA,00000000071,3
CADASTRAR,00000000246,Bruno Ferreira,2001-10-13
CHAMAR
CADASTRAR,00000000248,Gabriel Souza,1994-03-28
ENTRADA,00000000052,1
ENTRADA,00000000146,3
BUSCAR,00000000057
CHAMAR
CADASTRAR,00000000253,Helena Oliveira,1970-10-02
CHAMAR
ENTRADA,00000000001,2
RELATORIO
RELATORIO
CADASTRAR,00000000258,Fernanda Rodrigues,2002-04-24
BUSCAR,00000000084
ENTRADA,00000000005,1
BUSCAR,00000000044
BUSCAR,00000000008
CADASTRAR,00000000263,Helena Rodrigues,1972-02-03
BUSCAR,00000000080
CADASTRAR,00000000265,Ana Costa,1995-10-04
ENTRADA,00000000129,1
CHAMAR
CADASTRAR,00000000268,Daniela Souza,1987-06-04
CADASTRAR,00000000269,Ana Silva,1986-12-01
CHAMAR
CHAMAR
BUSCAR,00000000268
ENTRADA,00000000080,3
ENTRADA,00000000207,2
DESISTIR,00000000127
CADASTRAR,00000000276,Bruno Oliveira,1975-01-07
CADASTRAR,00000000277,Daniela Silva,1988-07-03
TAMANHO
CHAMAR
ENTRADA,00000000010,1
ENTRADA,00000000009,3
CHAMAR
ENTRADA,00000000023,1
RELATORIO
ENTRADA,00000000076,2
CHAMAR
CHAMAR
ENTRADA,00000000091,2
CHAMAR
RELATORIO
CHAMAR
ENTRADA,00000000100,1
RELATORIO
BUSCAR,00000000226
CADASTRAR,00000000295,Helena Santos,1987-05-12
CADASTRAR,00000000296,Ana Rodrigues,1976-11-28
CHAMAR
CHAMAR
ENTRADA,00000000047,3
TAMANHO
RELATORIO
CHAMAR
BUSCAR,00000000046
BUSCAR,00000000056
BUSCAR,00000000093
CADASTRAR,00000000306,Bruno Ferreira,1985-08-15
ENTRADA,00000000050,2
BUSCAR,00000000114
TAMANHO
ENTRADA,00000000238,2
BUSCAR,00000000103
CADASTRAR,00000000312,Fernanda Silva,1986-05-26
ENTRADA,00000000096,2
CADASTRAR,00000000314,Fernanda Rodrigues,1999-02-11
CHAMAR
CADASTRAR,00000000316,Helena Oliveira,1984-11-28
BUSCAR,00000000142
ENTRADA,00000000019,1
ENTRADA,00000000246,1
CHAMAR
ENTRADA,00000000088,3
CHAMAR
CHAMAR
CADASTRAR,00000000324,Eduardo Santos,1981-10-16
CADASTRAR,00000000325,Carlos Ferreira,1985-12-28
BUSCAR,00000000047
ENTRADA,00000000035,3
ENTRADA,00000000041,3
BUSCAR,00000000011
ENTRADA,00000000025,1
CHAMAR
RELATORIO
CADASTRAR,00000000333,Daniela Oliveira,2003-06-06
ENTRADA,00000000024,1
DESISTIR,00000000076
ENTRADA,00000000081,2
CADASTRAR,00000000337,Carlos Souza,1988-11-20
RELATORIO
TAMANHO
ENTRADA,00000000040,1
RELATORIO
CADASTRAR,00000000342,Fernanda Ferreira,1997-03-13
CHAMAR
BUSCAR,00000000024
CADASTRAR,00000000345,Gabriel Souza,1993-11-23
RELATORIO
CADASTRAR,00000000347,Ana Silva,1986-01-12
ENTRADA,00000000088,1
CADASTRAR,00000000349,Daniela Souza,1985-08-19
CHAMAR
CADASTRAR,00000000351,Carlos Oliveira,1991-03-18
CADASTRAR,00000000352,Carlos Santos,1989-04-25
ENTRADA,00000000316,1
CHAMAR
BUSCAR,00000000316
ENTRADA,00000000089,3
DESISTIR,00000000316
DESISTIR,00000000050
CADASTRAR,00000000359,Daniela Rodrigues,1977-07-12
TAMANHO
CHAMAR
DESISTIR,00000000025
CADASTRAR,00000000363,Carlos Ferreira,1973-12-24
ENTRADA,00000000205,2
BUSCAR,00000000241
RELATORIO
BUSCAR,00000000023
BUSCAR,00000000073
CHAMAR
CADASTRAR,00000000370,Fernanda Santos,1998-01-11
CADASTRAR,00000000371,Daniela Lima,2005-10-17
BUSCAR,00000000221
DESISTIR,00000000089
CADASTRAR,00000000374,Helena Santos,1978-12-16
ENTRADA,00000000015,1
CADASTRAR,00000000376,Daniela Souza,1992-03-02
DESISTIR,00000000035
ENTRADA,00000000265,3
CADASTRAR,00000000379,Daniela Lima,1985-11-15
TAMANHO
CHAMAR
ENTRADA,00000000058,1
ENTRADA,00000000093,1
BUSCAR,00000000237
BUSCAR,00000000110
CADASTRAR,00000000386,Fernanda Ferreira,1979-01-04
CADASTRAR,00000000387,Eduardo Souza,1971-04-05
BUSCAR,00000000075
CADASTRAR,00000000389,Gabriel Silva,1980-10-22
CHAMAR
BUSCAR,00000000129
BUSCAR,00000000088
DESISTIR,00000000093
ENTRADA,00000000324,2
DESISTIR,00000000088
TAMANHO
TAMANHO
DESISTIR,00000000096
BUSCAR,00000000039
ENTRADA,00000000374,1
CHAMAR
ENTRADA,00000000023,1
CADASTRAR,00000000403,Daniela Rodrigues,1997-07-01
ENTRADA,00000000027,1
BUSCAR,00000000040
ENTRADA,00000000050,2
TAMANHO
CADASTRAR,00000000408,Daniela Rodrigues,2000-04-15
DESISTIR,00000000374
CADASTRAR,00000000410,Helena Costa,1977-09-24
CADASTRAR,00000000411,Ana Silva,1973-07-01
ENTRADA,00000000069,1
CHAMAR
CADASTRAR,00000000414,Ana Silva,2004-11-02
CADASTRAR,00000000415,Daniela Lima,1982-11-22
ENTRADA,00000000110,3
CADASTRAR,00000000417,Gabriel Oliveira,1978-03-09
CHAMAR
BUSCAR,00000000265
CADASTRAR,00000000420,Fernanda Lima,1974-09-21
BUSCAR,00000000005
BUSCAR,00000000414
ENTRADA,00000000312,2
ENTRADA,00000000015,1
CADASTRAR,00000000425,Daniela Souza,1993-04-12
CHAMAR
DESISTIR,00000000050
DESISTIR,00000000058
ENTRADA,00000000352,1
DESISTIR,00000000040
CADASTRAR,00000000431,Ana Santos,1981-11-02
ENTRADA,00000000370,2
ENTRADA,00000000007,2
ENTRADA,00000000053,1
CADASTRAR,00000000435,Ana Silva,1977-01-22
CHAMAR
CADASTRAR,00000000437,Gabriel Oliveira,1993-06-20
CHAMAR
BUSCAR,00000000179
CHAMAR
ENTRADA,00000000147,3
CHAMAR
ENTRADA,00000000038,3
ENTRADA,00000000403,3
TAMANHO
CADASTRAR,00000000446,Fernanda Silva,1973-09-15
ENTRADA,00000000345,1
CHAMAR
BUSCAR,00000000132
TAMANHO
RELATORIO
BUSCAR,00000000221
DESISTIR,00000000352
ENTRADA,00000000050,1
CHAMAR
DESISTIR,00000000345
BUSCAR,00000000058
CADASTRAR,00000000458,Helena Lima,1979-09-04
CADASTRAR,00000000459,Bruno Lima,1986-04-24
DESISTIR,00000000015
BUSCAR,00000000437
DESISTIR,00000000050
ENTRADA,00000000296,3
RELATORIO
ENTRADA,00000000458,1
CADASTRAR,00000000466,Ana Oliveira,1989-02-17
ENTRADA,00000000096,3
ENTRADA,00000000265,1
CADASTRAR,00000000469,Carlos Lima,2005-05-08
CHAMAR
CADASTRAR,00000000471,Bruno Souza,2003-06-14
ENTRADA,00000000269,1
CHAMAR
CHAMAR
BUSCAR,00000000325
BUSCAR,00000000069
BUSCAR,00000000110
TAMANHO
CADASTRAR,00000000479,Eduardo Souza,1990-12-09
BUSCAR,00000000057
CADASTRAR,00000000481,Carlos Ferreira,1986-04-10
BUSCAR,00000000083
ENTRADA,00000000241,2
TAMANHO
CHAMAR
BUSCAR,00000000349
CADASTRAR,00000000487,Daniela Santos,1978-12-14
BUSCAR,00000000240
DESISTIR,00000000265
RELATORIO
CHAMAR
BUSCAR,00000000012
RELATORIO
CADASTRAR,00000000494,Fernanda Oliveira,1990-08-11
CADASTRAR,00000000495,Ana Lima,2005-09-01
ENTRADA,00000000061,3
CHAMAR
ENTRADA,00000000018,1
BUSCAR,00000000017
BUSCAR,00000000044
CADASTRAR,00000000501,Fernanda Rodrigues,1999-10-28
BUSCAR,00000000054
CADASTRAR,00000000503,Helena Costa,1982-03-11
BUSCAR,00000000117
RELATORIO
ENTRADA,00000000033,3
CHAMAR
ENTRADA,00000000142,2
CADASTRAR,00000000509,Fernanda Souza,1998-04-27
CHAMAR
CADASTRAR,00000000511,Ana Silva,1985-06-21
CADASTRAR,00000000512,Gabriel Oliveira,1971-03-10
CADASTRAR,00000000513,Ana Lima,1981-10-12
BUSCAR,00000000034
BUSCAR,00000000103
DESISTIR,00000000458
CHAMAR
DESISTIR,00000000241
CADASTRAR,00000000519,Bruno Rodrigues,1981-01-01
CHAMAR
CHAMAR
CHAMAR
RELATORIO
RELATORIO
BUSCAR,00000000459
CADASTRAR,00000000526,Helena Oliveira,1975-11-17
TAMANHO
ENTRADA,00000000127,3
TAMANHO
CADASTRAR,00000000530,Fernanda Souza,1973-07-06
CHAMAR
BUSCAR,00000000138
ENTRADA,00000000033,3
TAMANHO
DESISTIR,00000000142
CHAMAR
CHAMAR
BUSCAR,00000000218
CHAMAR
CADASTRAR,00000000540,Helena Silva,1986-04-03
CADASTRAR,00000000541,Bruno Oliveira,1972-05-26
DESISTIR,00000000033
BUSCAR,00000000265
ENTRADA,00000000008,3
RELATORIO
BUSCAR,00000000057
CADASTRAR,00000000547,Carlos Santos,2002-03-03
CADASTRAR,00000000548,Helena Ferreira,1979-12-04
CADASTRAR,00000000549,Bruno Ferreira,1986-05-25
CHAMAR
CHAMAR
CADASTRAR,00000000552,Helena Santos,1992-09-27
CADASTRAR,00000000553,Ana Ferreira,1998-05-23
ENTRADA,00000000240,1
RELATORIO
CADASTRAR,00000000556,Fernanda Ferreira,1985-08-18
ENTRADA,00000000050,1
DESISTIR,00000000240
DESISTIR,00000000008
CADASTRAR,00000000560,Gabriel Ferreira,1984-06-14
RELATORIO
CADASTRAR,00000000562,Fernanda Lima,1974-07-24
CADASTRAR,00000000563,Bruno Souza,1999-08-27
CHAMAR
CADASTRAR,00000000565,Daniela Santos,1994-11-28
BUSCAR,00000000414
ENTRADA,00000000047,2
BUSCAR,00000000063
BUSCAR,00000000081
ENTRADA,00000000005,3
CHAMAR
BUSCAR,00000000540
ENTRADA,00000000471,3
ENTRADA,00000000004,2
CADASTRAR,00000000575,Ana Costa,2001-02-17
BUSCAR,00000000435
CHAMAR
CHAMAR
CHAMAR
ENTRADA,00000000009,3
BUSCAR,00000000437
TAMANHO
CHAMAR
BUSCAR,00000000012
DESISTIR,00000000041
ENTRADA,00000000139,3
BUSCAR,00000000511
DESISTIR,00000000139
BUSCAR,00000000061
BUSCAR,00000000188
ENTRADA,00000000437,1
BUSCAR,00000000177
TAMANHO
RELATORIO
TAMANHO
RELATORIO
CADASTRAR,00000000597,Fernanda Costa,1984-03-11
BUSCAR,00000000469
RELATORIO
CADASTRAR,00000000600,Ana Silva,1977-03-18
ENTRADA,00000000021,2
BUSCAR,00000000068
CHAMAR
ENTRADA,00000000435,2
TAMANHO
CADASTRAR,00000000606,Helena Lima,2004-08-19
RELATORIO
CADASTRAR,00000000608,Daniela Rodrigues,2004-02-05
BUSCAR,00000000007
ENTRADA,00000000509,1
TAMANHO
ENTRADA,00000000345,1
ENTRADA,00000000600,2
BUSCAR,00000000024
CADASTRAR,00000000615,Daniela Rodrigues,1992-11-19
BUSCAR,00000000565
ENTRADA,00000000471,2
CADASTRAR,00000000618,Carlos Silva,1977-02-11
CADASTRAR,00000000619,Carlos Costa,1976-04-16
CADASTRAR,00000000620,Gabriel Silva,1993-05-16
ENTRADA,00000000057,1
BUSCAR,00000000164
RELATORIO
RELATORIO
BUSCAR,00000000044
CADASTRAR,00000000626,Helena Silva,1998-11-09
CADASTRAR,00000000627,Carlos Costa,1987-12-25
CHAMAR
BUSCAR,00000000114
BUSCAR,00000000337
CHAMAR
CHAMAR
RELATORIO
CHAMAR
CHAMAR
CADASTRAR,00000000636,Ana Souza,1977-06-26
CADASTRAR,00000000637,Carlos Rodrigues,1979-04-10
ENTRADA,00000000306,2
CHAMAR
ENTRADA,00000000509,1
DESISTIR,00000000509
BUSCAR,00000000560
CHAMAR
BUSCAR,00000000324
CADASTRAR,00000000645,Gabriel Oliveira,1989-03-20
ENTRADA,00000000202,1
CHAMAR
BUSCAR,00000000088
RELATORIO
ENTRADA,00000000253,3
ENTRADA,00000000078,2
BUSCAR,00000000004
ENTRADA,00000000129,1
ENTRADA,00000000325,1
DESISTIR,00000000129
ENTRADA,00000000060,1
ENTRADA,00000000627,3
BUSCAR,00000000096
CHAMAR
BUSCAR,00000000495
CADASTRAR,00000000661,Daniela Costa,1996-06-13
ENTRADA,00000000088,1
CADASTRAR,00000000663,Eduardo Lima,1974-12-08
CADASTRAR,00000000664,Bruno Silva,1991-04-25
CHAMAR
ENTRADA,00000000265,3
BUSCAR,00000000316
BUSCAR,00000000374
ENTRADA,00000000023,1
ENTRADA,00000000379,1
CADASTRAR,00000000671,Fernanda Rodrigues,1995-08-15
CHAMAR
CADASTRAR,00000000673,Ana Rodrigues,2002-05-05
TAMANHO
DESISTIR,00000000379
CADASTRAR,00000000676,Bruno Souza,1992-01-16
BUSCAR,00000000015
CADASTRAR,00000000678,Daniela Souza,1994-06-13
CHAMAR
CHAMAR
BUSCAR,00000000253
ENTRADA,00000000098,2
CHAMAR
CHAMAR
CHAMAR
ENTRADA,00000000351,2
BUSCAR,00000000325
ENTRADA,00000000080,3
ENTRADA,00000000268,1
ENTRADA,00000000386,3
ENTRADA,00000000215,2
BUSCAR,00000000645
DESISTIR,00000000268
ENTRADA,00000000034,3
DESISTIR,00000000023
CADASTRAR,00000000696,Eduardo Costa,1990-09-21
BUSCAR,00000000615
BUSCAR,00000000132
CADASTRAR,00000000699,Fernanda Oliveira,1997-01-16
CADASTRAR,00000000700,Helena Silva,1982-07-24
CHAMAR
ENTRADA,00000000420,2
TAMANHO
ENTRADA,00000000014,1
CHAMAR
CADASTRAR,00000000706,Carlos Ferreira,1992-08-18
ENTRADA,00000000057,1
BUSCAR,00000000100
DESISTIR,00000000080
ENTRADA,00000000627,1
BUSCAR,00000000047
DESISTIR,00000000627
BUSCAR,00000000068
CADASTRAR,00000000714,Eduardo Lima,2001-01-18
ENTRADA,00000000056,1
DESISTIR,00000000386
BUSCAR,00000000006
BUSCAR,00000000075
BUSCAR,00000000032
TAMANHO
BUSCAR,00000000145
CHAMAR
CADASTRAR,00000000723,Daniela Souza,1984-04-19
CHAMAR
ENTRADA,00000000337,3
BUSCAR,00000000011
BUSCAR,00000000503
ENTRADA,00000000078,3
ENTRADA,00000000094,2
CADASTRAR,00000000730,Fernanda Ferreira,1992-02-14
DESISTIR,00000000078
CADASTRAR,00000000732,Ana Costa,2002-02-04
BUSCAR,00000000073
CADASTRAR,00000000734,Eduardo Ferreira,1991-02-11
BUSCAR,00000000205
ENTRADA,00000000082,3
CHAMAR
CHAMAR
CADASTRAR,00000000739,Helena Souza,1993-06-05
CHAMAR
CADASTRAR,00000000741,Ana Lima,2002-07-08
BUSCAR,00000000663
ENTRADA,00000000067,3
CADASTRAR,00000000744,Daniela Oliveira,1971-10-21
CADASTRAR,00000000745,Helena Oliveira,1974-04-15
ENTRADA,00000000129,1
BUSCAR,00000000458
RELATORIO
BUSCAR,00000000055
TAMANHO
CADASTRAR,00000000751,Helena Souza,1976-12-18
ENTRADA,00000000043,2
DESISTIR,00000000094
CHAMAR
CHAMAR
BUSCAR,00000000142
CADASTRAR,00000000757,Bruno Silva,2002-12-13
TAMANHO
CHAMAR
RELATORIO
BUSCAR,00000000164
BUSCAR,00000000030
DESISTIR,00000000067
TAMANHO
ENTRADA,00000000098,2
CADASTRAR,00000000766,Eduardo Ferreira,1971-09-09
CADASTRAR,00000000767,Gabriel Oliveira,1975-07-05
RELATORIO
CHAMAR
CADASTRAR,00000000770,Fernanda Ferreira,2001-01-24
ENTRADA,00000000098,3
ENTRADA,00000000248,1
BUSCAR,00000000337
BUSCAR,00000000097
CHAMAR
BUSCAR,00000000606
BUSCAR,00000000110
CADASTRAR,00000000778,Gabriel Costa,1997-07-17
CHAMAR
RELATORIO
BUSCAR,00000000063
ENTRADA,00000000112,3
CHAMAR
BUSCAR,00000000129
BUSCAR,00000000100
CADASTRAR,00000000786,Helena Santos,1988-05-03
CHAMAR
BUSCAR,00000000205
TAMANHO
BUSCAR,00000000035
ENTRADA,00000000408,2
ENTRADA,00000000073,3
BUSCAR,00000000019
DESISTIR,00000000073
ENTRADA,00000000626,3
ENTRADA,00000000139,1
ENTRADA,00000000699,3
CHAMAR
BUSCAR,00000000371
BUSCAR,00000000015
ENTRADA,00000000040,2
ENTRADA,00000000079,2
ENTRADA,00000000237,1
ENTRADA,00000000038,3
BUSCAR,00000000540
ENTRADA,00000000032,1
BUSCAR,00000000211
RELATORIO
DESISTIR,00000000699
ENTRADA,00000000018,1
BUSCAR,00000000003
BUSCAR,00000000087
ENTRADA,00000000036,2
CADASTRAR,00000000814,Helena Oliveira,1998-02-06
ENTRADA,00000000005,1
DESISTIR,00000000005
ENTRADA,00000000023,1
BUSCAR,00000000042
CHAMAR
CADASTRAR,00000000820,Carlos Oliveira,1981-12-15
CHAMAR
CADASTRAR,00000000822,Bruno Ferreira,1991-05-24
CADASTRAR,00000000823,Daniela Santos,1999-04-26
RELATORIO
ENTRADA,00000000495,2
CADASTRAR,00000000826,Ana Rodrigues,1999-07-26
CHAMAR
BUSCAR,00000000411
ENTRADA,00000000389,3
BUSCAR,00000000024
CADASTRAR,00000000831,Carlos Oliveira,1983-07-15
TAMANHO
CADASTRAR,00000000833,Fernanda Ferreira,1973-11-07
ENTRADA,00000000078,2
CADASTRAR,00000000835,Carlos Silva,2005-08-16
CHAMAR
CADASTRAR,00000000837,Gabriel Lima,2003-01-07
ENTRADA,00000000018,1
