CPF,Prioridade,Tempo_Espera
00000003170,3,2677,3234,557
00000005964,1,2667,3221,554
00000005834,1,2666,3217,551
00000006887,3,2617,3162,545
00000007112,1,2621,3165,544
00000004341,1,2620,3163,543
00000007013,1,2601,3143,542
00000006063,2,2633,3175,542
00000006670,1,2634,3176,542
00000004056,3,2647,3189,542
00000006028,1,2665,3207,542
00000006910,3,2625,3166,541
00000006338,2,2637,3178,541
00000003980,3,2639,3180,541
00000003759,1,2664,3205,541
00000000039,1,2589,3129,540
00000005394,3,2591,3131,540
00000005742,1,2593,3133,540
00000001174,2,2628,3168,540
00000004131,3,2630,3170,540
00000001858,3,2646,3186,540
00000005251,3,2663,3203,540
00000002606,3,2607,3146,539
00000005263,3,2659,3198,539
00000002369,3,2662,3201,539
00000005425,3,2588,3126,538
00000004417,2,2596,3134,538
00000001736,2,2613,3150,537
00000000998,2,2645,3182,537
00000004884,1,2653,3190,537
00000002743,3,2656,3193,537
00000005305,3,2600,3136,536
00000007065,3,2612,3148,536
00000000019,3,2655,3191,536
00000005511,2,2658,3194,536
00000001193,3,2559,3094,535
00000001316,2,2585,3120,535
00000000125,3,2586,3121,535
00000006388,1,2616,3151,535
00000002914,1,2553,3087,534
00000006947,1,2568,3102,534
00000006864,3,2569,3103,534
00000002539,3,2573,3107,534
00000006603,3,2582,3116,534
00000000032,3,2583,3117,534
00000001696,2,2575,3108,533
00000003787,3,2563,3095,532
00000002046,3,2565,3097,532
00000006353,3,2566,3098,532
00000003739,3,2581,3113,532
00000005006,3,2558,3089,531
00000001541,1,2549,3079,530
00000006624,2,2580,3110,530
00000003490,2,2552,3080,528
00000000054,2,2542,3069,527
00000001265,1,2543,3070,527
00000000414,3,2540,3066,526
00000005708,1,2541,3067,526
00000004908,3,2546,3071,525
00000005949,3,2539,3063,524
00000001103,2,2536,3058,522
00000003151,2,2537,3059,522
00000005982,2,2538,3060,522
00000003210,2,2530,3047,517
00000003013,1,2531,3048,517
00000002766,1,2499,3015,516
00000001093,2,2528,3044,516
00000004557,3,2529,3045,516
00000006546,2,2509,3024,515
00000002524,2,2535,3050,515
00000003571,1,2488,3002,514
00000001221,1,2491,3005,514
00000000180,2,2492,3006,514
00000001653,1,2493,3007,514
00000004476,3,2498,3012,514
00000000934,2,2519,3033,514
00000004994,3,2523,3037,514
00000004235,3,2521,3034,513
00000005277,2,2526,3039,513
00000004290,2,2497,3009,512
00000002152,1,2504,3016,512
00000001733,1,2505,3017,512
00000001715,1,2506,3018,512
00000002602,1,2508,3020,512
00000005490,3,2513,3025,512
00000001758,3,2516,3028,512
00000001198,2,2485,2996,511
00000002056,3,2486,2997,511
00000000760,2,2487,2998,511
00000002941,1,2515,3026,511
00000002389,1,2484,2993,509
00000004772,3,2479,2984,505
00000004509,1,2480,2985,505
00000001060,1,2478,2980,502
00000004400,2,2477,2978,501
00000003815,3,2443,2942,499
00000001042,3,2445,2943,498
00000005193,3,2474,2972,498
00000005150,1,2475,2973,498
00000006123,2,2476,2974,498
00000002929,3,2436,2933,497
00000005216,2,2447,2944,497
00000002657,2,2467,2964,497
00000000379,2,2471,2968,497
00000003897,2,2472,2969,497
00000000549,3,2434,2930,496
00000006751,3,2438,2934,496
00000004433,3,2442,2938,496
00000000699,3,2451,2947,496
00000001956,2,2452,2948,496
00000005581,3,2470,2966,496
00000005674,2,2433,2928,495
00000000689,2,2450,2945,495
00000000249,3,2441,2935,494
00000006729,1,2464,2958,494
00000000738,1,2466,2960,494
00000000049,1,2458,2950,492
00000004128,1,2462,2953,491
00000003978,3,2431,2921,490
00000005111,1,2428,2914,486
00000004443,2,2430,2916,486
00000005198,3,2418,2903,485
00000003207,3,2410,2894,484
00000002689,2,2427,2911,484
00000004746,1,2405,2888,483
00000006079,2,2424,2907,483
00000005718,2,2426,2909,483
00000003888,1,2403,2885,482
00000003807,1,2404,2886,482
00000000038,1,2413,2895,482
00000004471,2,2414,2896,482
00000000875,2,2417,2899,482
00000002403,2,2422,2904,482
00000000124,2,2393,2874,481
00000000585,1,2408,2889,481
00000001281,1,2409,2890,481
00000004879,3,2416,2897,481
00000006558,3,2391,2871,480
00000006194,2,2395,2875,480
00000000776,2,2387,2866,479
00000006127,1,2388,2867,479
00000000021,2,2390,2868,478
00000000677,1,2402,2878,476
00000006369,1,2363,2836,473
00000003958,3,2364,2837,473
00000004485,2,2382,2853,471
00000006467,2,2369,2839,470
00000004837,3,2374,2844,470
00000004428,1,2384,2854,470
00000001835,3,2378,2847,469
00000000974,2,2359,2827,468
00000003305,2,2362,2830,468
00000004992,1,2372,2840,468
00000005052,3,2377,2845,468
00000001716,2,2361,2828,467
00000003111,2,2381,2848,467
00000001689,3,2356,2820,464
00000003570,1,2358,2822,464
00000003318,3,2354,2813,459
00000004553,1,2353,2806,453
00000003241,3,2320,2771,451
00000003036,3,2352,2803,451
00000004961,2,2327,2776,449
00000005683,2,2345,2794,449
00000004614,3,2274,2721,447
00000001420,1,2330,2777,447
00000000056,1,2348,2795,447
00000004693,2,2349,2796,447
00000003548,2,2350,2797,447
00000003441,2,2326,2772,446
00000001955,2,2333,2779,446
00000003460,3,2344,2790,446
00000003201,1,2319,2763,444
00000000308,3,2343,2787,444
00000000238,3,2266,2709,443
00000002004,2,2269,2712,443
00000004633,3,2270,2713,443
00000004070,2,2317,2760,443
00000002128,3,2280,2722,442
00000004740,1,2281,2723,442
00000002134,1,2273,2714,441
00000004694,3,2283,2724,441
00000006183,1,2313,2754,441
00000004014,2,2316,2757,441
00000003566,2,2340,2781,441
00000005593,2,2286,2725,439
00000006112,3,2264,2702,438
00000002270,2,2295,2733,438
00000000637,2,2260,2697,437
00000001893,3,2261,2698,437
00000000284,1,2291,2727,436
00000001407,1,2294,2730,436
00000002169,3,2298,2734,436
00000002095,2,2311,2747,436
00000000040,2,2309,2744,435
00000000029,1,2301,2735,434
00000003920,2,2302,2736,434
00000005093,1,2308,2742,434
00000005963,1,2251,2683,432
00000001551,2,2248,2679,431
00000003024,1,2254,2685,431
00000001088,2,2255,2686,431
00000000687,2,2257,2688,431
00000005832,1,2258,2689,431
00000000043,2,2307,2738,431
00000001609,3,2239,2669,430
00000002391,3,2241,2671,430
00000003141,2,2250,2680,430
00000002675,3,2165,2594,429
00000004582,2,2243,2672,429
00000006227,3,2245,2674,429
00000004377,3,2164,2592,428
00000000679,3,2163,2590,427
00000001544,1,2170,2597,427
00000000187,3,2161,2587,426
00000001215,3,2119,2544,425
00000001469,2,2173,2598,425
00000000169,1,2121,2545,424
00000001200,1,2123,2547,424
00000005806,3,2124,2548,424
00000005621,3,2160,2584,424
00000002341,1,2131,2554,423
00000003882,2,2132,2555,423
00000000880,1,2133,2556,423
00000001388,3,2144,2567,423
00000005414,1,2237,2660,423
00000006151,1,2238,2661,423
00000003221,1,2110,2532,422
00000005780,3,2111,2533,422
00000003849,3,2128,2550,422
00000001419,1,2142,2564,422
00000005070,2,2177,2599,422
00000005374,3,2113,2534,421
00000000506,3,2130,2551,421
00000000045,1,2140,2561,421
00000005125,3,2141,2562,421
00000000047,2,2181,2602,421
00000000217,2,2182,2603,421
00000004170,2,2229,2650,421
00000005199,1,2156,2576,420
00000004979,2,2157,2577,420
00000000053,2,2158,2578,420
00000004251,2,2184,2604,420
00000002470,2,2228,2648,420
00000000466,2,2231,2651,420
00000000014,1,2138,2557,419
00000000099,1,2221,2640,419
00000002456,1,2222,2641,419
00000002202,2,2223,2642,419
00000000239,1,2152,2570,418
00000002618,2,2153,2571,418
00000005742,2,2154,2572,418
00000003115,3,2204,2622,418
00000004806,3,2220,2638,418
00000002242,1,2234,2652,418
00000004551,2,2188,2605,417
00000000281,2,2218,2635,417
00000004597,1,2219,2636,417
00000005207,1,2226,2643,417
00000003336,1,2227,2644,417
00000003134,2,2108,2524,416
00000004640,2,2207,2623,416
00000005787,3,2209,2624,415
00000002127,1,2211,2626,415
00000002575,1,2214,2629,415
00000005306,3,2192,2606,414
00000002519,2,2213,2627,414
00000006128,1,2217,2631,414
00000001972,2,2076,2489,413
00000001296,1,2077,2490,413
00000004839,3,2105,2518,413
00000001085,3,2107,2520,413
00000001472,2,2202,2615,413
00000004275,2,2082,2494,412
00000003830,2,2103,2514,411
00000003858,2,2197,2608,411
00000001196,3,2090,2500,410
00000002914,2,2091,2501,410
00000002290,3,2072,2481,409
00000005390,2,2073,2482,409
00000001564,3,2074,2483,409
00000001082,1,2086,2495,409
00000002833,2,2087,2496,409
00000000485,1,2093,2502,409
00000002992,2,2101,2510,409
00000002462,2,2102,2511,409
00000002429,3,2200,2609,409
00000003518,3,2201,2610,409
00000005392,3,2031,2439,408
00000002591,3,2036,2444,408
00000000656,1,2099,2507,408
00000001390,2,2030,2437,407
00000000626,2,2033,2440,407
00000002430,3,2096,2503,407
00000003509,2,2042,2448,406
00000004081,3,1989,2394,405
00000001756,3,2041,2446,405
00000004492,2,2048,2453,405
00000003235,2,2029,2432,403
00000003229,1,2046,2449,403
00000000261,2,2070,2473,403
00000004272,2,1890,2292,402
00000001843,3,1994,2396,402
00000003410,3,1995,2397,402
00000003167,2,1996,2398,402
00000000077,2,2017,2419,402
00000004391,1,2019,2421,402
00000005204,1,2055,2457,402
00000001116,3,2057,2459,402
00000003618,3,2014,2415,401
00000003860,1,2028,2429,401
00000003355,2,2053,2454,401
00000005274,2,2054,2455,401
00000001754,2,2059,2460,401
00000000862,2,1888,2288,400
00000004720,1,1889,2289,400
00000005420,1,2000,2400,400
00000000638,1,2011,2411,400
00000004366,1,2068,2468,400
00000000530,1,2069,2469,400
00000003953,3,1894,2293,399
00000005243,2,1897,2296,399
00000000966,3,2008,2407,399
00000001791,1,2024,2423,399
00000005735,1,2064,2463,399
00000000560,2,2066,2465,399
00000000164,2,1899,2297,398
00000005311,3,1987,2385,398
00000002560,1,1988,2386,398
00000001799,1,2027,2425,398
00000004967,3,2063,2461,398
00000003120,2,1887,2284,397
00000000057,1,1982,2379,397
00000001083,3,1983,2380,397
00000002327,1,1986,2383,397
00000002843,2,1867,2263,396
00000001821,2,1879,2275,396
00000004538,1,1886,2282,396
00000005133,2,2005,2401,396
00000001840,2,1870,2265,395
00000003697,3,1872,2267,395
00000002795,2,1876,2271,395
00000001284,3,1881,2276,395
00000003207,2,1980,2375,395
00000002731,3,1878,2272,394
00000002841,3,1883,2277,394
00000000269,1,1884,2278,394
00000000387,1,1885,2279,394
00000000410,2,1866,2259,393
00000003600,3,1875,2268,393
00000003872,1,1865,2256,391
00000004399,3,1979,2370,391
00000002658,2,1975,2365,390
00000001956,1,1976,2366,390
00000005101,2,1977,2367,390
00000002725,2,1978,2368,390
00000001893,3,1857,2246,389
00000000612,2,1860,2249,389
00000002735,2,1863,2252,389
00000000086,2,1864,2253,389
00000001426,2,1859,2247,388
00000001131,3,1854,2240,386
00000002877,3,1856,2242,386
00000004519,2,1949,2335,386
00000002602,2,1925,2310,385
00000004037,1,1848,2232,384
00000004131,3,1919,2303,384
00000000056,2,1920,2304,384
00000004789,1,1928,2312,384
00000001587,2,1930,2314,384
00000003213,2,1847,2230,383
00000003301,3,1852,2235,383
00000003606,3,1853,2236,383
00000003431,1,1922,2305,383
00000000128,1,1932,2315,383
00000003885,3,1935,2318,383
00000002438,2,1938,2321,383
00000000049,1,1939,2322,383
00000003571,3,1940,2323,383
00000003259,1,1948,2331,383
00000004059,3,1953,2336,383
00000001696,2,1972,2355,383
00000000091,2,1974,2357,383
00000002941,2,1917,2299,382
00000004992,3,1918,2300,382
00000001255,2,1924,2306,382
00000000255,1,1943,2325,382
00000003773,1,1947,2329,382
00000004493,3,1955,2337,382
00000001942,3,1956,2338,382
00000003900,3,1969,2351,382
00000002369,3,1966,2347,381
00000004558,1,1959,2339,380
00000003692,2,1846,2225,379
00000005425,3,1962,2341,379
00000003099,3,1790,2167,377
00000001049,1,1791,2168,377
00000002054,3,1792,2169,377
00000004387,3,1965,2342,377
00000004556,2,1799,2174,375
00000000299,1,1797,2171,374
00000000687,3,1798,2172,374
00000005006,2,1804,2175,371
00000003170,3,1809,2179,370
00000000064,1,1810,2180,370
00000004962,2,1820,2190,370
00000000017,2,1845,2215,370
00000004170,1,1665,2034,369
00000000756,2,1834,2203,369
00000000890,2,1836,2205,369
00000002334,3,1746,2114,368
00000001932,1,1787,2155,368
00000003821,3,1808,2176,368
00000002079,3,1818,2186,368
00000004012,3,1819,2187,368
00000002850,1,1825,2193,368
00000003401,2,1844,2212,368
00000003842,3,1745,2112,367
00000001605,1,1767,2134,367
00000000151,3,1768,2135,367
00000002147,3,1778,2145,367
00000000024,1,1779,2146,367
00000000281,1,1781,2148,367
00000000224,1,1824,2191,367
00000001440,3,1839,2206,367
00000002118,1,1712,2078,366
00000004854,2,1743,2109,366
00000004436,1,1759,2125,366
00000002493,2,1761,2127,366
00000003036,3,1763,2129,366
00000004232,2,1770,2136,366
00000002885,1,1783,2149,366
00000000207,1,1817,2183,366
00000003575,3,1691,2056,365
00000002232,1,1710,2075,365
00000000707,1,1772,2137,365
00000004487,2,1785,2150,365
00000000279,3,1786,2151,365
00000002611,3,1829,2194,365
00000001041,2,1833,2198,365
00000005109,2,1843,2208,365
00000001975,3,1633,1997,364
00000000689,1,1634,1998,364
00000001682,1,1635,1999,364
00000004065,1,1638,2002,364
00000003763,1,1639,2003,364
00000002058,3,1671,2035,364
00000001391,3,1673,2037,364
00000002184,3,1674,2038,364
00000000194,3,1728,2092,364
00000000065,2,1730,2094,364
00000002520,1,1751,2115,364
00000004284,3,1752,2116,364
00000001419,2,1758,2122,364
00000004887,1,1831,2195,364
00000001826,3,1832,2196,364
00000002506,2,1676,2039,363
00000000054,1,1677,2040,363
00000002975,1,1680,2043,363
00000000554,1,1681,2044,363
00000004328,2,1682,2045,363
00000004210,2,1686,2049,363
00000000996,1,1695,2058,363
00000001990,1,1716,2079,363
00000001822,2,1721,2084,363
00000004434,1,1754,2117,363
00000004779,1,1757,2120,363
00000003740,1,1685,2047,362
00000000605,2,1689,2051,362
00000000238,1,1690,2052,362
00000003080,1,1698,2060,362
00000002328,3,1699,2061,362
00000002733,1,1709,2071,362
00000002864,2,1733,2095,362
00000004726,3,1735,2097,362
00000000088,2,1742,2104,362
00000001062,2,1756,2118,362
00000004421,2,1631,1992,361
00000004083,3,1632,1993,361
00000003664,2,1651,2012,361
00000001980,1,1659,2020,361
00000000105,1,1727,2088,361
00000004156,2,1737,2098,361
00000003378,2,1649,2009,360
00000000318,1,1650,2010,360
00000000142,3,1658,2018,360
00000000775,2,1661,2021,360
00000002270,2,1663,2023,360
00000003846,1,1702,2062,360
00000001940,2,1720,2080,360
00000003768,1,1740,2100,360
00000003018,1,1654,2013,359
00000001215,2,1656,2015,359
00000003551,3,1657,2016,359
00000001143,2,1706,2065,359
00000003660,1,1708,2067,359
00000001203,3,1726,2085,359
00000002663,3,1646,2004,358
00000000880,2,1648,2006,358
00000003509,1,1580,1936,356
00000003554,2,1581,1937,356
00000003739,2,1578,1933,355
00000004058,1,1586,1941,355
00000003355,2,1587,1942,355
00000004056,1,1629,1984,355
00000004603,1,1630,1985,355
00000003701,1,1627,1981,354
00000000965,3,1597,1950,353
00000001596,3,1540,1891,351
00000004339,2,1551,1902,351
00000003858,2,1575,1926,351
00000004138,2,1576,1927,351
00000001956,3,1594,1945,351
00000002618,1,1595,1946,351
00000002956,3,1600,1951,351
00000000506,1,1542,1892,350
00000002004,2,1545,1895,350
00000003979,2,1550,1900,350
00000001589,2,1602,1952,350
00000002820,2,1544,1893,349
00000001289,2,1574,1923,349
00000000218,1,1609,1958,349
00000004417,3,1614,1963,349
00000001781,2,1615,1964,349
00000004018,1,1618,1967,349
00000000948,2,1555,1903,348
00000001587,2,1557,1905,348
00000001994,3,1558,1906,348
00000002588,1,1559,1907,348
00000001595,1,1573,1921,348
00000003063,1,1612,1960,348
00000003932,2,1613,1961,348
00000000597,1,1620,1968,348
00000001495,2,1524,1871,347
00000000694,2,1526,1873,347
00000000066,3,1565,1912,347
00000002519,3,1623,1970,347
00000000546,1,1523,1869,346
00000000415,2,1564,1910,346
00000001880,1,1608,1954,346
00000004227,2,1625,1971,346
00000003410,3,1568,1913,345
00000002925,1,1570,1914,344
00000002551,2,1571,1915,344
00000003998,1,1572,1916,344
00000003807,1,1519,1862,343
00000003121,3,1537,1880,343
00000003306,3,1539,1882,343
00000003137,3,1535,1877,342
00000000078,2,1517,1858,341
00000003983,2,1534,1874,340
00000001064,1,1515,1851,336
00000002474,1,1506,1837,331
00000002318,2,1505,1835,330
00000002978,3,1510,1840,330
00000001377,3,1415,1744,329
00000003484,3,1444,1773,329
00000002277,2,1459,1788,329
00000000793,2,1464,1793,329
00000003229,1,1471,1800,329
00000001083,2,1472,1801,329
00000003654,3,1509,1838,329
00000002570,2,1512,1841,329
00000000012,1,1513,1842,329
00000003120,3,1401,1729,328
00000003003,1,1403,1731,328
00000002039,1,1404,1732,328
00000000585,2,1406,1734,328
00000003818,3,1410,1738,328
00000003905,1,1419,1747,328
00000001338,2,1421,1749,328
00000003955,2,1436,1764,328
00000002561,2,1446,1774,328
00000001930,3,1447,1775,328
00000000062,3,1466,1794,328
00000000612,3,1467,1795,328
00000000964,2,1477,1805,328
00000003764,2,1369,1696,327
00000000029,1,1376,1703,327
00000002272,2,1378,1705,327
00000000526,3,1409,1736,327
00000001957,2,1423,1750,327
00000002394,3,1433,1760,327
00000000061,2,1435,1762,327
00000000039,2,1438,1765,327
00000000917,2,1439,1766,327
00000000091,3,1469,1796,327
00000001791,1,1475,1802,327
00000002794,1,1476,1803,327
00000002523,1,1503,1830,327
00000001942,3,1366,1692,326
00000001944,3,1367,1693,326
00000001757,1,1368,1694,326
00000003754,2,1371,1697,326
00000000471,2,1375,1701,326
00000000240,1,1443,1769,326
00000002363,1,1450,1776,326
00000000685,1,1458,1784,326
00000003539,3,1463,1789,326
00000003424,2,1480,1806,326
00000004081,3,1501,1827,326
00000001407,1,1502,1828,326
00000003894,2,1386,1711,325
00000003323,2,1389,1714,325
00000002730,3,1400,1725,325
00000003544,3,1414,1739,325
00000001756,1,1455,1780,325
00000001900,1,1457,1782,325
00000002838,2,1391,1715,324
00000002353,3,1398,1722,324
00000003936,3,1429,1753,324
00000000249,1,1431,1755,324
00000001410,2,1453,1777,324
00000002524,3,1483,1807,324
00000000658,3,1487,1811,324
00000002930,1,1364,1687,323
00000000528,3,1394,1717,323
00000000167,1,1395,1718,323
00000001553,1,1498,1821,323
00000001135,2,1499,1822,323
00000002098,3,1500,1823,323
00000001194,3,1397,1719,322
00000001943,3,1490,1812,322
00000000719,3,1363,1683,320
00000003904,1,1493,1813,320
00000002731,1,1350,1666,316
00000003131,2,1362,1678,316
00000000194,2,1321,1636,315
00000001036,3,1349,1664,315
00000000241,1,1323,1637,314
00000002389,1,1348,1662,314
00000001751,3,1347,1660,313
00000002291,2,1355,1667,312
00000000427,3,1356,1668,312
00000001359,1,1360,1672,312
00000000512,3,1344,1655,311
00000000854,3,1358,1669,311
00000001893,3,1359,1670,311
00000001085,1,1307,1616,309
00000001953,1,1312,1621,309
00000003389,1,1313,1622,309
00000003431,2,1295,1603,308
00000001573,1,1318,1626,308
00000000319,2,1320,1628,308
00000001093,1,1333,1641,308
00000003575,3,1334,1642,308
00000003583,2,1335,1643,308
00000000013,3,1298,1605,307
00000002297,3,1317,1624,307
00000001735,1,1276,1582,306
00000002843,1,1304,1610,306
00000003262,1,1305,1611,306
00000001812,1,1301,1606,305
00000002750,1,1302,1607,305
00000000093,1,1342,1647,305
00000002385,2,1275,1579,304
00000002054,2,1280,1584,304
00000000521,2,1281,1585,304
00000002661,2,1284,1588,304
00000000031,2,1285,1589,304
00000000583,1,1294,1598,304
00000000060,3,1340,1644,304
00000002596,2,1259,1560,301
00000001854,2,1260,1561,301
00000003297,1,1289,1590,301
00000000974,2,1291,1591,300
00000002242,2,1292,1592,300
00000002606,2,1293,1593,300
00000000961,2,1263,1562,299
00000002025,3,1267,1566,299
00000000466,3,1258,1556,298
00000000235,2,1265,1563,298
00000000003,2,1223,1520,297
00000003308,3,1249,1546,297
00000002057,3,1255,1552,297
00000000279,2,1256,1553,297
00000000038,3,1257,1554,297
00000001565,1,1222,1518,296
00000000501,2,1231,1527,296
00000003346,3,1232,1528,296
00000000341,3,1245,1541,296
00000003278,1,1247,1543,296
00000002734,3,1251,1547,296
00000000139,3,1252,1548,296
00000002875,2,1221,1516,295
00000000164,2,1272,1567,295
00000000560,2,1274,1569,295
00000001529,1,1220,1514,294
00000002795,2,1244,1538,294
00000002992,1,1228,1521,293
00000001373,2,1238,1531,293
00000002969,3,1239,1532,293
00000003519,2,1243,1536,293
00000000477,3,1215,1507,292
00000003181,1,1219,1511,292
00000001196,1,1230,1522,292
00000000327,2,1237,1529,292
00000001061,3,1241,1533,292
00000002757,3,1201,1491,290
00000003050,3,1202,1492,290
00000003001,1,1204,1494,290
00000001285,2,1205,1495,290
00000002347,3,1214,1504,290
00000003221,3,1200,1489,289
00000002733,3,1196,1484,288
00000000935,2,1198,1486,288
00000000597,2,1191,1478,287
00000002375,3,1192,1479,287
00000002134,3,1195,1481,286
00000003359,1,1183,1468,285
00000003013,1,1188,1473,285
00000001832,3,1211,1496,285
00000001795,1,1212,1497,285
00000000082,3,1190,1474,284
00000003053,2,1182,1465,283
00000000346,3,1187,1470,283
00000002744,1,1179,1461,282
00000002833,2,1180,1462,282
00000002663,1,1172,1451,279
00000001049,2,1170,1448,278
00000000906,2,1171,1449,278
00000000004,1,1178,1456,278
00000001698,3,1177,1454,277
00000001440,2,1164,1440,276
00000002456,3,1176,1452,276
00000002520,2,1160,1434,274
00000002727,1,1163,1437,274
00000000990,1,1167,1441,274
00000002132,2,1159,1432,273
00000002877,1,1169,1442,273
00000001102,3,1152,1424,272
00000000063,3,1153,1425,272
00000000642,1,1154,1426,272
00000000261,2,1156,1428,272
00000000096,3,1158,1430,272
00000000001,3,1151,1422,271
00000002901,3,1150,1420,270
